Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,RSI,MACD,MACD_signal,Ichimoku_base,Ichimoku_conversion,Ichimoku_span_a,Ichimoku_span_b,Bollinger_upper,Bollinger_lower
2025-04-25 10:33:00+00:00,93736.1328125,93736.1328125,93736.1328125,93736.1328125,3045376,0.0,0.0,44.22669991309645,-11.687993009807542,-0.6956403845326413,93826.5078125,93752.01171875,93789.259765625,93796.640625,93889.43358973383,93676.45312901617
2025-04-25 10:34:00+00:00,93742.3046875,93742.3046875,93742.3046875,93742.3046875,0,0.0,0.0,45.239082541184374,-12.472795776018756,-3.0510714628298645,93826.5078125,93752.01171875,93789.259765625,93796.640625,93888.8790172582,93672.9702014918
2025-04-25 10:35:00+00:00,93734.796875,93734.796875,93734.796875,93734.796875,0,0.0,0.0,44.18831472991647,-13.54444343301293,-5.149745856866478,93826.5078125,93752.01171875,93789.259765625,93798.30859375,93887.97325045824,93668.51971829178
2025-04-25 10:37:00+00:00,93717.6640625,93717.6640625,93717.6640625,93717.6640625,0,0.0,0.0,41.80219627840198,-15.59642087444081,-7.239080860381344,93824.5625,93750.06640625,93787.314453125,93801.8515625,93887.99894713248,93662.29792786752
2025-04-25 10:38:00+00:00,93665.0546875,93665.0546875,93665.0546875,93665.0546875,14221312,0.0,0.0,35.468632246238386,-21.223117777277366,-10.03588824376055,93798.2578125,93706.02734375,93752.142578125,93798.2578125,93891.918801652,93646.811667098
2025-04-25 10:39:00+00:00,93657.9609375,93657.9609375,93657.9609375,93657.9609375,0,0.0,0.0,34.70507866491339,-25.955522840449703,-13.21981516309838,93794.7109375,93700.1328125,93747.421875,93794.7109375,93895.40611364748,93631.83685510253
2025-04-25 10:41:00+00:00,93682.640625,93682.640625,93682.640625,93682.640625,131854336,0.0,0.0,39.57851121785853,-27.3987081709638,-16.055593764671464,93794.7109375,93700.1328125,93747.421875,93794.7109375,93896.19704672962,93623.31389077037
2025-04-25 10:42:00+00:00,93684.5703125,93684.5703125,93684.5703125,93684.5703125,0,0.0,0.0,39.9558731625609,-28.063237752750865,-18.457122562287346,93794.7109375,93700.1328125,93747.421875,93794.7109375,93894.86091672059,93615.07267702941
2025-04-25 10:43:00+00:00,93696.3515625,93696.3515625,93696.3515625,93696.3515625,91359232,0.0,0.0,42.3242405530058,-27.324256795429392,-20.230549408915756,93794.7109375,93700.1328125,93747.421875,93794.7109375,93893.37406493947,93609.34156006054
2025-04-25 10:44:00+00:00,93704.296875,93704.296875,93704.296875,93704.296875,206848,0.0,0.0,43.930477787512444,-25.800081466528354,-21.344455820438277,93794.7109375,93700.1328125,93747.421875,93794.7109375,93861.01071094588,93620.19085155413
2025-04-25 10:45:00+00:00,93706.0234375,93706.0234375,93706.0234375,93706.0234375,0,0.0,0.0,44.29353741082176,-24.174177502660314,-21.910400156882684,93794.7109375,93696.37890625,93745.544921875,93794.7109375,93812.65914803965,93645.99866446035
2025-04-25 10:46:00+00:00,93743.1875,93743.1875,93743.1875,93743.1875,696233984,0.0,0.0,51.56375087744791,-19.660177360012312,-21.46035559750861,93794.7109375,93700.57421875,93747.642578125,93794.7109375,93793.77120126113,93655.90457998887
2025-04-25 10:47:00+00:00,93785.0390625,93785.0390625,93785.0390625,93785.0390625,0,0.0,0.0,58.182459283688345,-12.560933774046134,-19.680471232816117,93794.7109375,93721.5,93758.10546875,93794.7109375,93799.34955336872,93653.57544663126
2025-04-25 10:48:00+00:00,93737.8359375,93737.8359375,93737.8359375,93737.8359375,0,0.0,0.0,49.9002005585949,-10.621195252009784,-17.868616036654853,93794.7109375,93721.5,93758.10546875,93794.7109375,93794.73394307501,93654.71761942499
2025-04-25 10:50:00+00:00,93640.0078125,93640.0078125,93640.0078125,93640.0078125,0,0.0,0.0,37.86880550706902,-16.784370823050267,-17.651766993933936,93785.734375,93712.5234375,93749.12890625,93785.734375,93792.85622014519,93642.9594048548
2025-04-25 10:51:00+00:00,93650.328125,93650.328125,93650.328125,93650.328125,0,0.0,0.0,39.52534166890023,-20.59852195905114,-18.241117986957377,93785.734375,93712.5234375,93749.12890625,93785.734375,93785.61385051206,93636.98771198794
2025-04-25 10:53:00+00:00,93640.84375,93640.84375,93640.84375,93640.84375,163905536,0.0,0.0,38.509195427199195,-24.108664336730726,-19.41462725691205,93736.5078125,93712.5234375,93724.515625,93785.734375,93784.4001914763,93627.58574602369
2025-04-25 10:55:00+00:00,93652.703125,93652.703125,93652.703125,93652.703125,676851712,0.0,0.0,40.566733823026574,-25.63798626413336,-20.65929905835631,93712.5234375,93712.5234375,93712.5234375,93785.734375,93782.14086015995,93621.44195234006
2025-04-25 10:56:00+00:00,93659.875,93659.875,93659.875,93659.875,0,0.0,0.0,41.834270529380284,-25.971886791143334,-21.721816604913716,93712.5234375,93712.5234375,93712.5234375,93785.734375,93780.50760812516,93616.90723562485
2025-04-25 10:57:00+00:00,93672.8203125,93672.8203125,93672.8203125,93672.8203125,36048896,0.0,0.0,44.14964579457087,-24.90483934887743,-22.35842115370646,93712.5234375,93712.5234375,93712.5234375,93785.734375,93776.13564383973,93614.90810616028
2025-04-25 10:59:00+00:00,93672.3984375,93672.3984375,93672.3984375,93672.3984375,0,0.0,0.0,44.088052836271395,-23.818671531160362,-22.65047122919724,93712.5234375,93712.5234375,93712.5234375,93785.734375,93771.2974766593,93613.37283584071
2025-04-25 11:00:00+00:00,93669.609375,93669.609375,93669.609375,93669.609375,19042304,0.0,0.0,43.65445060670346,-22.91873681319703,-22.7041243459972,93712.5234375,93688.921875,93700.72265625,93785.734375,93764.76683116119,93612.63395008881
2025-04-25 11:01:00+00:00,93707.4453125,93707.4453125,93707.4453125,93707.4453125,0,0.0,0.0,50.733190619021144,-18.934226144570857,-21.95014470571193,93712.5234375,93673.7265625,93693.125,93785.734375,93760.98007681449,93613.6855481855
2025-04-25 11:02:00+00:00,93753.796875,93753.796875,93753.796875,93753.796875,0,0.0,0.0,57.737925714092164,-11.899123328461428,-19.93994043026183,93712.5234375,93697.3203125,93704.921875,93785.734375,93767.30825198429,93610.97065426571
2025-04-25 11:03:00+00:00,93760.25,93760.25,93760.25,93760.25,0,0.0,0.0,58.62002582373534,-5.736908890467021,-17.09933412230287,93712.5234375,93700.546875,93706.53515625,93785.734375,93777.0560971679,93610.7423403321
2025-04-25 11:04:00+00:00,93782.40625,93782.40625,93782.40625,93782.40625,0,0.0,0.0,61.58473287950686,0.9238649158360204,-13.494694314675094,93712.5234375,93717.5546875,93715.0390625,93785.734375,93789.94679803695,93610.29617071306
2025-04-25 11:05:00+00:00,93797.8046875,93797.8046875,93797.8046875,93797.8046875,655597568,0.0,0.0,63.539859934480695,7.360256901796674,-9.32370407138074,93718.90625,93728.83984375,93723.873046875,93785.734375,93804.78997466569,93606.9694003343
2025-04-25 11:06:00+00:00,93809.7578125,93809.7578125,93809.7578125,93809.7578125,0,0.0,0.0,65.02779386546129,13.272662225252134,-4.804430812054166,93724.8828125,93739.68359375,93732.283203125,93785.734375,93820.27712649116,93604.00099850885
2025-04-25 11:08:00+00:00,93849.46875,93849.46875,93849.46875,93849.46875,65853440,0.0,0.0,69.48347187923346,20.921457282369374,0.3407468068305417,93744.73828125,93759.5390625,93752.138671875,93785.734375,93843.00787466482,93596.58196908518
2025-04-25 11:09:00+00:00,93872.6328125,93872.6328125,93872.6328125,93872.6328125,14174208,0.0,0.0,71.744871562121,28.523527258381364,5.9773028971407065,93756.3203125,93771.12109375,93763.720703125,93785.734375,93867.93254084673,93588.49089665327
2025-04-25 11:11:00+00:00,93845.5,93845.5,93845.5,93845.5,0,0.0,0.0,65.61165930655804,31.990069663981558,11.179856250508877,93756.3203125,93790.0390625,93773.1796875,93785.734375,93883.44280717365,93586.92828657635
2025-04-25 11:13:00+00:00,93861.5,93861.5,93861.5,93861.5,0,0.0,0.0,67.38241554414972,35.617815769059234,16.06744815421895,93756.3203125,93813.21484375,93784.767578125,93785.734375,93899.27354214738,93582.92880160261
2025-04-25 11:14:00+00:00,93888.6875,93888.6875,93888.6875,93888.6875,16166912,0.0,0.0,70.19124500740605,40.222969375390676,20.898552398453297,93764.34765625,93824.46875,93794.408203125,93785.734375,93916.22860231156,93576.33858518845
2025-04-25 11:15:00+00:00,94019.9140625,94019.9140625,94019.9140625,94019.9140625,0,0.0,0.0,79.40845777686516,53.84083009972528,27.487007938707695,93829.9609375,93901.16015625,93865.560546875,93829.9609375,93967.86299097515,93552.91200902485
2025-04-25 11:16:00+00:00,94119.4453125,94119.4453125,94119.4453125,94119.4453125,6563840,0.0,0.0,83.5605382227474,71.83633830142207,36.35687401125057,93879.7265625,93958.625,93919.17578125,93879.7265625,94036.61663436478,93532.10211563522
2025-04-25 11:18:00+00:00,94030.65625,94030.65625,94030.65625,94030.65625,54384640,0.0,0.0,70.00045269887721,78.03384728221863,44.69226866544418,93879.7265625,93964.6015625,93922.1640625,93879.7265625,94069.32086018019,93537.4307023198
2025-04-25 11:19:00+00:00,94028.5,94028.5,94028.5,94028.5,54052864,0.0,0.0,69.70461938022325,81.82816232662299,52.11944739767995,93879.7265625,93982.47265625,93931.099609375,93879.7265625,94094.92924217232,93550.58794532767
2025-04-25 11:20:00+00:00,94044.8125,94044.8125,94044.8125,94044.8125,0,0.0,0.0,70.71300612631177,85.16968365968205,58.72949465008037,93879.7265625,93982.47265625,93931.099609375,93879.7265625,94119.16214632429,93565.5659786757
2025-04-25 11:22:00+00:00,94027.6875,94027.6875,94027.6875,94027.6875,27916288,0.0,0.0,68.14851129782011,85.4509931524226,64.07379435054882,93879.7265625,93982.47265625,93931.099609375,93879.7265625,94135.47786192865,93586.03151307134
2025-04-25 11:23:00+00:00,94028.796875,94028.796875,94028.796875,94028.796875,18827264,0.0,0.0,68.22889487461794,84.78608898687526,68.2162532778141,93879.7265625,93990.47265625,93935.099609375,93879.7265625,94148.34862108888,93608.75841016111
2025-04-25 11:24:00+00:00,94066.9140625,94066.9140625,94066.9140625,94066.9140625,68212736,0.0,0.0,70.9423648181003,86.33961676048057,71.8409259743474,93880.14453125,94004.06640625,93942.10546875,93879.7265625,94162.53093646314,93634.02765728686
2025-04-25 11:25:00+00:00,94094.5625,94094.5625,94094.5625,94094.5625,587704320,0.0,0.0,72.75971558818185,88.77841425532824,75.22842363054357,93880.14453125,94069.6796875,93974.912109375,93879.7265625,94175.00789169432,93664.04601455567
2025-04-25 11:26:00+00:00,94134.7578125,94134.7578125,94134.7578125,94134.7578125,63100928,0.0,0.0,75.18917270684852,92.88389688798634,78.75951828203213,93893.73046875,94081.22265625,93987.4765625,93887.3828125,94193.30828752737,93688.47686872263
2025-04-25 11:27:00+00:00,94120.359375,94120.359375,94120.359375,94120.359375,0,0.0,0.0,72.68832691760466,93.89334385786788,81.78628339719928,93897.31640625,94081.22265625,93989.26953125,93887.3828125,94207.83831211431,93710.60309413569
2025-04-25 11:28:00+00:00,94169.1953125,94169.1953125,94169.1953125,94169.1953125,164104192,0.0,0.0,75.64697534520889,97.5099557988724,84.9310178775339,93919.40234375,94098.44140625,94008.921875,93904.6015625,94226.72737858782,93732.60855891218
2025-04-25 11:29:00+00:00,94220.734375,94220.734375,94220.734375,94220.734375,0,0.0,0.0,78.31662135484825,103.34363731047779,88.61354176412269,93945.171875,94124.2109375,94034.69140625,93930.37109375,94252.49711251116,93750.67163748885
2025-04-25 11:31:00+00:00,94228.703125,94228.703125,94228.703125,94228.703125,140087296,0.0,0.0,78.7053175674412,107.3721639955329,92.36526621040473,93949.15625,94128.1953125,94038.67578125,93934.35546875,94274.34995749772,93771.9086362523
2025-04-25 11:33:00+00:00,94238.546875,94238.546875,94238.546875,94238.546875,0,0.0,0.0,79.20130926759568,110.09005910210544,95.91022478874488,93972.99609375,94133.671875,94053.333984375,93939.27734375,94292.45720928496,93796.68029071506
2025-04-25 11:34:00+00:00,94257.8515625,94257.8515625,94257.8515625,94257.8515625,761622528,0.0,0.0,80.17645911217329,112.50485160324024,99.22915015164396,94005.82421875,94162.3828125,94084.103515625,93948.9296875,94312.5076527709,93817.46812847909
2025-04-25 11:35:00+00:00,94246.3515625,94246.3515625,94246.3515625,94246.3515625,51609600,0.0,0.0,77.83529591983051,112.19729756163724,101.82277963364263,94009.05078125,94176.20703125,94092.62890625,93948.9296875,94326.67143447296,93840.67622177704
2025-04-25 11:36:00+00:00,94238.640625,94238.640625,94238.640625,94238.640625,0,0.0,0.0,76.22800897300681,110.06261721494957,103.47074714990403,94020.12890625,94189.10546875,94104.6171875,93948.9296875,94329.07369608649,93877.5880226635
2025-04-25 11:37:00+00:00,94229.5078125,94229.5078125,94229.5078125,94229.5078125,0,0.0,0.0,74.2717667271889,106.40732857050898,104.05806343402503,94027.828125,94189.10546875,94108.466796875,93948.9296875,94324.44588345475,93919.01661654524
2025-04-25 11:38:00+00:00,94169.265625,94169.265625,94169.265625,94169.265625,641329152,0.0,0.0,62.8196794682034,97.52523472007306,102.75149769123463,94033.8046875,94213.5234375,94123.6640625,93948.9296875,94308.66477519614,93962.85553730387
2025-04-25 11:39:00+00:00,94136.796875,94136.796875,94136.796875,94136.796875,0,0.0,0.0,57.6593202869638,86.86483088033856,99.57416432905544,94051.67578125,94197.32421875,94124.5,93948.9296875,94306.15077299664,93977.05782075335
2025-04-25 11:40:00+00:00,94162.6328125,94162.6328125,94162.6328125,94162.6328125,146350080,0.0,0.0,60.44378838289698,79.58373649443092,95.57607876213055,94051.67578125,94197.32421875,94124.5,93948.9296875,94308.22377882698,93979.30356492302
2025-04-25 11:41:00+00:00,94250.640625,94250.640625,94250.640625,94250.640625,45766656,0.0,0.0,68.13193703042236,79.99280443717726,92.45942389713989,94051.67578125,94197.32421875,94124.5,93948.9296875,94316.90194937217,93992.62383187783
2025-04-25 11:43:00+00:00,94270.6640625,94270.6640625,94270.6640625,94270.6640625,0,0.0,0.0,69.58057598715834,80.99901160669106,90.16734143905012,94066.08203125,94203.73046875,94134.90625,93955.3359375,94325.61866966328,94008.12351783672
2025-04-25 11:44:00+00:00,94297.1875,94297.1875,94297.1875,94297.1875,96927744,0.0,0.0,71.43301835350452,82.98011466990283,88.72989608522066,94092.9375,94216.9921875,94154.96484375,93968.59765625,94337.54260246687,94021.43708503312
2025-04-25 11:45:00+00:00,94272.8515625,94272.8515625,94272.8515625,94272.8515625,41138176,0.0,0.0,67.37868719392688,81.645290264496,87.31297492107574,94158.55078125,94216.9921875,94187.771484375,93968.59765625,94338.42494401486,94045.07114973514
2025-04-25 11:46:00+00:00,94282.609375,94282.609375,94282.609375,94282.609375,34523136,0.0,0.0,68.15904779653775,80.44745800654346,85.93987153816929,94162.4375,94216.9921875,94189.71484375,93968.59765625,94335.62725220744,94073.25009154256
2025-04-25 11:47:00+00:00,94311.578125,94311.578125,94311.578125,94311.578125,0,0.0,0.0,70.42127064662438,80.90310272744682,84.9325177760248,94169.6328125,94224.1875,94196.91015625,93975.79296875,94339.65564393425,94093.68810606575
2025-04-25 11:49:00+00:00,94314.1796875,94314.1796875,94314.1796875,94314.1796875,0,0.0,0.0,70.62312777174579,80.54564870278409,84.05514396137666,94170.93359375,94225.48828125,94198.2109375,93977.09375,94344.10918605518,94111.19628269483
2025-04-25 11:50:00+00:00,94336.984375,94336.984375,94336.984375,94336.984375,43927552,0.0,0.0,72.4011227492752,81.16687035065843,83.47748923923302,94182.3359375,94249.80859375,94216.072265625,93988.49609375,94355.31378618508,94120.21433881493
2025-04-25 11:51:00+00:00,94375.5859375,94375.5859375,94375.5859375,94375.5859375,0,0.0,0.0,75.14351817920941,83.80793081151205,83.54357755368883,94201.63671875,94313.11328125,94257.375,94007.796875,94369.72578186881,94131.32499938119
2025-04-25 11:52:00+00:00,94377.1015625,94377.1015625,94377.1015625,94377.1015625,124874752,0.0,0.0,75.24751713757841,85.04296614909254,83.84345527276957,94202.94921875,94323.8828125,94263.416015625,94008.5546875,94386.05212332199,94135.789282928
2025-04-25 11:53:00+00:00,94401.3828125,94401.3828125,94401.3828125,94401.3828125,35502080,0.0,0.0,76.91400405773172,86.97840162839566,84.4704445438948,94234.1484375,94337.1171875,94285.6328125,94020.6953125,94407.62834565055,94132.27790434945
2025-04-25 11:54:00+00:00,94390.28125,94390.28125,94390.28125,94390.28125,7262208,0.0,0.0,74.44612985886812,86.6179668714176,84.89994900939936,94247.97265625,94337.1171875,94292.544921875,94021.11328125,94423.80188584822,94132.26217665177
2025-04-25 11:56:00+00:00,94410.3515625,94410.3515625,94410.3515625,94410.3515625,35405824,0.0,0.0,75.94862219940913,86.94952620002732,85.30986444752496,94265.35546875,94346.48046875,94305.91796875,94025.59765625,94442.00424064249,94131.24029060751
2025-04-25 11:57:00+00:00,94405.9921875,94405.9921875,94405.9921875,94405.9921875,0,0.0,0.0,74.9182409824633,85.87066070306173,85.42202369863232,94265.35546875,94360.96484375,94313.16015625,94031.52734375,94457.15007020139,94130.90852354861
2025-04-25 11:59:00+00:00,94618.296875,94618.296875,94618.296875,94618.296875,0,0.0,0.0,85.34548476963046,100.98279915185412,88.53417878927668,94377.546875,94466.23828125,94421.892578125,94139.0859375,94526.63640505228,94098.6167199477
2025-04-25 12:01:00+00:00,94773.7421875,94773.7421875,94773.7421875,94773.7421875,95975424,0.0,0.0,88.9633446823048,124.07218840201676,95.64178071182471,94455.26953125,94555.36328125,94505.31640625,94221.67578125,94629.84268107897,94048.92060017103
2025-04-25 12:02:00+00:00,94604.2421875,94604.2421875,94604.2421875,94604.2421875,1080582144,0.0,0.0,68.96886437269858,127.22687014042458,101.95879859754469,94455.26953125,94574.6640625,94514.966796875,94221.67578125,94665.65555670296,94050.58116204705
2025-04-25 12:03:00+00:00,94672.203125,94672.203125,94672.203125,94672.203125,0,0.0,0.0,71.71389105342764,133.66999335269793,108.30103754857535,94455.26953125,94575.421875,94515.345703125,94221.67578125,94706.75625958992,94059.77420916007
2025-04-25 12:05:00+00:00,94658.9140625,94658.9140625,94658.9140625,94658.9140625,1791506432,0.0,0.0,70.4024275742168,136.13462343806168,113.86775472647263,94455.26953125,94582.01171875,94518.640625,94240.59375,94733.3579834145,94085.3842040855
2025-04-25 12:07:00+00:00,94647.1015625,94647.1015625,94647.1015625,94647.1015625,81240064,0.0,0.0,69.19117207326416,135.57190201275807,118.20858418372973,94455.26953125,94582.01171875,94518.640625,94263.76953125,94752.5735340774,94114.6155284226
2025-04-25 12:08:00+00:00,94669.6640625,94669.6640625,94669.6640625,94669.6640625,0,0.0,0.0,70.24422330368508,135.385902012742,121.64404774953219,94455.26953125,94589.8671875,94522.568359375,94266.99609375,94777.72233623371,94131.36907001628
2025-04-25 12:09:00+00:00,94597.9453125,94597.9453125,94597.9453125,94597.9453125,417533952,0.0,0.0,62.88621982994793,127.97616238865885,122.91047067735752,94455.26953125,94589.8671875,94522.568359375,94278.07421875,94788.27738222039,94153.5421490296
2025-04-25 12:11:00+00:00,94651.2421875,94651.2421875,94651.2421875,94651.2421875,0,0.0,0.0,65.75684728151663,124.9639955904131,123.32117565996865,94455.26953125,94685.84375,94570.556640625,94285.7734375,94804.74020869871,94172.48479130129
2025-04-25 12:12:00+00:00,94749.515625,94749.515625,94749.515625,94749.515625,709150720,0.0,0.0,70.3159909990874,129.01942122609762,124.46082477319445,94455.26953125,94685.84375,94570.556640625,94291.75,94831.77026155898,94193.12114469103
2025-04-25 12:14:00+00:00,95000.6875,95000.6875,95000.6875,95000.6875,0,0.0,0.0,78.27674204724002,150.7629450577515,129.72124883010585,94581.66015625,94799.31640625,94690.48828125,94423.09375,94914.30435327228,94182.39486547772
2025-04-25 12:16:00+00:00,94871.9140625,94871.9140625,94871.9140625,94871.9140625,539734016,0.0,0.0,68.18106937057547,155.80784825852606,134.9385687157899,94625.6640625,94799.31640625,94712.490234375,94423.09375,94951.21271456174,94201.52009793826
2025-04-25 12:17:00+00:00,94917.546875,94917.546875,94917.546875,94917.546875,2906112,0.0,0.0,69.67371712645343,161.6250440909498,140.2758637908219,94635.67578125,94799.31640625,94717.49609375,94423.09375,94989.15949375807,94223.91003749192
2025-04-25 12:18:00+00:00,94908.9453125,94908.9453125,94908.9453125,94908.9453125,75526144,0.0,0.0,69.01649908887839,163.65463077912864,144.95161718848323,94636.76953125,94799.31640625,94718.04296875,94431.09375,95018.39412621903,94251.87149878097
2025-04-25 12:19:00+00:00,94848.8359375,94848.8359375,94848.8359375,94848.8359375,150831104,0.0,0.0,64.44184750732964,158.58470290486002,147.67823433175857,94636.76953125,94799.31640625,94718.04296875,94444.6875,95033.37570177727,94284.21492322274
2025-04-25 12:21:00+00:00,94773.046875,94773.046875,94773.046875,94773.046875,0,0.0,0.0,59.12083070154263,146.75945297027647,147.49447805946215,94641.6484375,94799.31640625,94720.482421875,94510.30078125,95032.82858882281,94324.35656742718
2025-04-25 12:22:00+00:00,94760.640625,94760.640625,94760.640625,94760.640625,30111744,0.0,0.0,58.27260821474119,134.8325112497696,144.96208469752366,94656.1328125,94825.96484375,94741.048828125,94514.1875,95028.47385492992,94364.63708257007
2025-04-25 12:23:00+00:00,94780.2890625,94780.2890625,94780.2890625,94780.2890625,60381184,0.0,0.0,59.269305429669615,125.518885129728,141.07344478396453,94657.43359375,94875.1015625,94766.267578125,94514.1875,95018.19860325019,94413.91311549982
2025-04-25 12:25:00+00:00,94804.1328125,94804.1328125,94804.1328125,94804.1328125,761143296,0.0,0.0,60.50225559604267,118.69353549004882,136.5974629251814,94668.8359375,94880.6640625,94774.75,94514.1875,95005.18895587217,94466.30088787782
2025-04-25 12:26:00+00:00,94700.1640625,94700.1640625,94700.1640625,94700.1640625,0,0.0,0.0,52.972405222416995,103.69960303170956,130.01789094648703,94688.13671875,94808.85546875,94748.49609375,94514.1875,94974.59753825657,94526.30949299345
2025-04-25 12:27:00+00:00,94608.7578125,94608.7578125,94608.7578125,94608.7578125,0,0.0,0.0,47.38841422631349,83.47879152696987,120.71007106258361,94688.89453125,94763.15234375,94726.0234375,94514.1875,94975.28100513015,94524.67211986985
2025-04-25 12:29:00+00:00,94592.5703125,94592.5703125,94592.5703125,94592.5703125,216276992,0.0,0.0,46.454490749047,65.3936395898927,109.64678476804544,94695.484375,94750.7578125,94723.12109375,94514.7421875,94976.02697305963,94505.80896444037
2025-04-25 12:31:00+00:00,94484.5,94484.5,94484.5,94484.5,112508928,0.0,0.0,40.689102754457736,41.85814075496455,96.08905596542925,94695.484375,94666.66796875,94681.076171875,94533.80078125,94988.99156687681,94480.8701518732
2025-04-25 12:32:00+00:00,94609.09375,94609.09375,94609.09375,94609.09375,0,0.0,0.0,48.608097655299254,32.880734080812545,83.44739158850591,94703.33984375,94644.31640625,94673.828125,94547.625,94990.40071237714,94473.15006887286
2025-04-25 12:34:00+00:00,94644.15625,94644.15625,94644.15625,94644.15625,748785664,0.0,0.0,50.60673770182527,28.269452679916867,72.41180380678811,94703.33984375,94644.31640625,94673.828125,94560.5234375,94990.57275243144,94471.50224756857
2025-04-25 12:35:00+00:00,94636.8125,94636.8125,94636.8125,94636.8125,0,0.0,0.0,50.166674662205295,23.74864015581261,62.679171076593015,94742.59375,94644.31640625,94693.455078125,94560.5234375,94990.76161129383,94470.28448245616
2025-04-25 12:36:00+00:00,94665.4609375,94665.4609375,94665.4609375,94665.4609375,0,0.0,0.0,51.92302608252718,22.22139868926024,54.58761659912646,94742.59375,94644.31640625,94693.455078125,94568.7421875,94990.75441221404,94469.87136903597
2025-04-25 12:37:00+00:00,94715.6171875,94715.6171875,94715.6171875,94715.6171875,603088896,0.0,0.0,54.918714504792966,24.77267504806514,48.624628288914195,94742.59375,94600.05859375,94671.326171875,94568.7421875,94989.63341352361,94482.7595552264
2025-04-25 12:39:00+00:00,94785.6640625,94785.6640625,94785.6640625,94785.6640625,0,0.0,0.0,58.781495914958924,32.0770135052735,45.315105332186064,94742.59375,94635.08203125,94688.837890625,94568.7421875,94994.10584695356,94491.72930929642
2025-04-25 12:41:00+00:00,94800.1484375,94800.1484375,94800.1484375,94800.1484375,215318528,0.0,0.0,59.553257347452806,38.58968450730026,43.97002116720891,94742.59375,94642.32421875,94692.458984375,94568.7421875,94997.87005186113,94493.02838563887
2025-04-25 12:43:00+00:00,94826.8671875,94826.8671875,94826.8671875,94826.8671875,165445632,0.0,0.0,61.00374748114214,45.38384629513894,44.252786192794915,94742.59375,94655.68359375,94699.138671875,94568.7421875,94964.15785805469,94509.35854819532
2025-04-25 12:44:00+00:00,94816.609375,94816.609375,94816.609375,94816.609375,33507328,0.0,0.0,60.11245752225033,49.37142565830436,45.27651408589681,94742.59375,94717.98046875,94730.287109375,94568.7421875,94956.03313998671,94511.95279751328
2025-04-25 12:45:00+00:00,94805.90625,94805.90625,94805.90625,94805.90625,0,0.0,0.0,59.14151071586294,51.079149653276545,46.43704119937276,94742.59375,94731.83984375,94737.216796875,94568.7421875,94936.91297119616,94519.90890380384
2025-04-25 12:47:00+00:00,94840.1640625,94840.1640625,94840.1640625,94840.1640625,772059136,0.0,0.0,61.29635802572148,54.56782842821849,48.0631986451419,94742.59375,94738.48828125,94740.541015625,94568.7421875,94923.4788258356,94526.46492416441
2025-04-25 12:48:00+00:00,94821.75,94821.75,94821.75,94821.75,0,0.0,0.0,59.48049356493581,55.21034010744188,49.4926269376019,94742.59375,94752.8125,94747.703125,94568.7421875,94919.07195374717,94528.16320250284
2025-04-25 12:49:00+00:00,94787.875,94787.875,94787.875,94787.875,69693440,0.0,0.0,56.18311402477342,52.382275581374415,50.0705566663564,94742.59375,94777.890625,94760.2421875,94568.7421875,94920.66834837028,94528.04962037971
2025-04-25 12:50:00+00:00,94720.40625,94720.40625,94720.40625,94720.40625,0,0.0,0.0,50.21255815672319,44.18748399449396,48.89394213198391,94701.0234375,94780.28515625,94740.654296875,94581.66015625,94917.95153877728,94526.7429924727
2025-04-25 12:51:00+00:00,94698.859375,94698.859375,94698.859375,94698.859375,649017344,0.0,0.0,48.44205057866469,35.544663133026916,46.22408633219251,94701.0234375,94769.51171875,94735.267578125,94625.6640625,94912.26962025414,94524.28194224587
2025-04-25 12:52:00+00:00,94678.96875,94678.96875,94678.96875,94678.96875,0,0.0,0.0,46.80148390075454,26.78143837681273,42.335556741116555,94696.72265625,94759.56640625,94728.14453125,94635.67578125,94902.5737948283,94521.4613614217
2025-04-25 12:53:00+00:00,94635.734375,94635.734375,94635.734375,94635.734375,658714624,0.0,0.0,43.3638132107545,16.161566406823113,37.10075867425787,94666.66796875,94737.94921875,94702.30859375,94636.76953125,94902.20210225863,94515.39008524138
2025-04-25 12:54:00+00:00,94458.7578125,94458.7578125,94458.7578125,94458.7578125,0,0.0,0.0,32.75709037187467,-6.460811961762374,28.388444547053822,94649.4609375,94649.4609375,94649.4609375,94636.76953125,94919.66088258338,94482.93130491662
2025-04-25 12:56:00+00:00,94499.5078125,94499.5078125,94499.5078125,94499.5078125,0,0.0,0.0,36.60233153746891,-20.860557840729598,18.538644069497142,94649.4609375,94649.4609375,94649.4609375,94641.6484375,94927.67547231058,94465.61046518943
2025-04-25 12:57:00+00:00,94527.265625,94527.265625,94527.265625,94527.265625,327260160,0.0,0.0,39.15471726479989,-29.690384437169996,8.892838368163716,94649.4609375,94640.25390625,94644.857421875,94656.1328125,94922.59934085014,94474.96315914986
2025-04-25 12:59:00+00:00,94498.078125,94498.078125,94498.078125,94498.078125,292812800,0.0,0.0,37.44748721773897,-38.59833536672522,-0.6053963788140724,94649.4609375,94623.31640625,94636.388671875,94657.43359375,94930.75704083736,94455.70389666264
2025-04-25 13:00:00+00:00,94457.484375,94457.484375,94457.484375,94457.484375,0,0.0,0.0,35.151850789472775,-48.375879993953276,-10.159493101841914,94648.82421875,94588.9453125,94618.884765625,94668.8359375,94942.16804434129,94425.62570565872
