Price,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,Ichimoku_base,Ichimoku_conversion,Ichimoku_span_a,Ichimoku_span_b,Bollinger_upper,Bollinger_lower
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,,,,,
Date,,,,,,,,,,,,,,
2024-09-11,57343.171875,57991.3203125,55567.33984375,57650.2890625,37049062672,46.65595946028476,-1172.8473190246295,-1143.4851824017055,58797.560546875,56206.87890625,57502.2197265625,59554.388671875,64796.13729257384,52647.79356680116
2024-09-12,58127.01171875,58534.359375,57330.1015625,57343.171875,33835707949,49.24857195223942,-1006.2465917079826,-1116.037464262961,58797.560546875,55566.529296875,57182.044921875,59554.388671875,63976.77309472381,52870.423389651194
2024-09-13,60571.30078125,60648.0234375,57650.11328125,58130.32421875,32490528356,56.369714342233415,-669.2657366398562,-1026.6831187383402,58797.560546875,56623.361328125,57710.4609375,59554.388671875,63243.734636347144,53242.69270740285
2024-09-14,60005.12109375,60656.72265625,59517.8828125,60569.1171875,16428405496,54.463408310517224,-442.78776843388914,-909.9040486774501,58797.560546875,56627.7109375,57712.6357421875,59554.388671875,62271.824841915535,53781.76031433447
2024-09-15,59182.8359375,60381.91796875,58696.30859375,60000.7265625,18120960867,51.727382796895284,-325.8971474783975,-793.1026684376396,58797.560546875,57155.240234375,57976.400390625,59554.388671875,61507.80385329529,54175.99888107971
2024-09-16,58192.5078125,59205.51171875,57501.33984375,59185.2265625,32032822113,48.56318355602144,-309.6027832257678,-696.4026913952653,58797.560546875,57155.240234375,57976.400390625,59554.388671875,61367.088800434416,54185.55143394058
2024-09-17,60308.5390625,61316.08984375,57628.0703125,58192.5078125,38075570118,54.909939291648136,-124.50809290561301,-582.0237716973348,58797.560546875,57957.26171875,58377.4111328125,59554.388671875,61561.45250348471,54119.27913714029
2024-09-18,61649.6796875,61664.06640625,59218.25390625,60309.0,40990702891,58.41243877988281,128.91358717890398,-439.8362999220871,58797.560546875,58615.703125,58706.6318359375,59554.388671875,61980.64470830219,53926.236932322805
2024-09-19,62940.45703125,63872.44140625,61609.8671875,61651.15625,42710252573,61.51123445900718,428.9622290578991,-266.07659412608984,58797.560546875,59719.890625,59258.7255859375,58054.455078125,62702.39621677178,53586.58347072823
2024-09-20,63192.9765625,64119.53125,62364.60546875,62941.42578125,35177164222,62.10611120000913,679.2986235749704,-77.0015505858778,58544.203125,60724.81640625,59634.509765625,57965.724609375,63411.071563477875,53300.21593652213
2024-09-21,63394.83984375,63543.359375,62783.10546875,63184.33984375,14408616220,62.6036978320741,883.7928853211051,115.15733659551881,58359.115234375,60810.435546875,59584.775390625,57357.240234375,64141.39511225067,53176.82754399933
2024-09-22,63648.7109375,63993.421875,62440.7265625,63396.8046875,20183348802,63.25714877847829,1054.1892986085804,302.96372899813116,58359.115234375,60810.435546875,59584.775390625,57322.23046875,64784.0389709579,52987.8067321671
2024-09-23,63329.80078125,64733.55859375,62628.078125,63643.1015625,31400285425,61.796361376397094,1150.2370823254532,472.4183996635956,58666.12890625,61117.44921875,59891.7890625,57058.830078125,65342.52397549089,53019.199462009106
2024-09-24,64301.96875,64695.21484375,62737.41796875,63326.83984375,29938335243,64.48853826688764,1289.9319407808362,635.9211078870437,58666.12890625,61117.44921875,59891.7890625,57058.830078125,66017.9655048509,52976.800901399096
2024-09-25,63143.14453125,64804.50390625,62945.375,64302.58984375,25078377700,59.138802537066844,1292.2375823395341,767.1844027775419,58701.6015625,61216.287109375,59958.9443359375,57058.830078125,66362.78490655696,53330.247124693036
2024-09-26,65181.01953125,65790.796875,62669.26953125,63138.546875,36873129847,64.68674786788515,1441.8831695169793,902.1241561254294,59194.748046875,62504.525390625,60849.63671875,59194.748046875,66727.52707831819,54088.73151543181
2024-09-27,65790.6640625,66480.6953125,64852.9921875,65180.6640625,32058813449,66.16670521821156,1591.3277583224772,1039.964876564839,59539.697265625,64045.28125,61792.4892578125,59539.697265625,67033.27685071231,54948.079399287686
2024-09-28,65887.6484375,66255.53125,65458.03515625,65792.1796875,15243637984,66.40789476382935,1698.015830653596,1171.5750673825905,59539.697265625,64422.650390625,61981.173828125,59539.697265625,67246.19086205326,55839.77359107173
2024-09-29,65635.3046875,66069.34375,65450.015625,65888.8984375,14788214575,65.10736654267609,1742.1227581990242,1285.6846055458773,59539.697265625,64460.7109375,62000.2041015625,59539.697265625,67545.24984596088,56402.29156028914
2024-09-30,63329.5,65635.0546875,62873.6171875,65634.65625,37112957475,54.58754689054115,1572.8873815386178,1343.1251607444256,59539.697265625,64460.7109375,62000.2041015625,59539.697265625,67487.0584947174,57028.56181778259
2024-10-01,60837.0078125,64110.98046875,60189.27734375,63335.60546875,50220923500,45.94549162316152,1223.5396340805964,1319.2080554116596,59539.697265625,63334.986328125,61437.341796875,59539.697265625,67207.01462591978,57657.98928033022
2024-10-02,60632.78515625,62357.6875,59996.94921875,60836.32421875,40762722398,45.31250241370463,919.5993962963257,1239.286323588593,60067.2265625,63238.822265625,61653.0244140625,59539.697265625,66993.27584486132,58122.30540513868
2024-10-03,60759.40234375,61469.0390625,59878.8046875,60632.484375,36106447279,45.810971459471894,681.0903315502801,1127.6471251809305,60067.2265625,63179.75,61623.48828125,59539.697265625,66986.56070454694,58147.83070170306
2024-10-04,62067.4765625,62465.9921875,60459.94140625,60754.625,29585472513,50.80024682760391,590.8103429281618,1020.2797687303769,60539.564453125,63179.75,61859.6572265625,59539.697265625,66939.42960265919,58401.1973504658
2024-10-05,62089.94921875,62371.0234375,61689.58203125,62067.609375,13305410749,50.88391428349148,515.1379672364419,919.2514084315899,61024.017578125,63179.75,62101.8837890625,59539.697265625,66787.53319155308,58843.80508969693
2024-10-06,62818.953125,62959.5703125,61833.1484375,62084.98828125,14776233667,53.638230343286786,508.1341330222858,837.0279533497292,61024.017578125,63067.16796875,62045.5927734375,59539.697265625,66406.59586220843,59687.38695029157
2024-10-07,62236.66015625,64443.70703125,62152.55078125,62819.109375,34253562610,51.16991254697359,450.4053749995437,759.7034376796921,61905.3984375,62974.07421875,62439.736328125,59539.697265625,66286.84599560789,59999.94892626711
2024-10-08,62131.96875,63174.3046875,61843.5625,62221.64453125,28134475157,50.718011835597316,391.6920150814476,686.1011531600432,61991.017578125,62756.9296875,62373.9736328125,59539.697265625,66271.9122930163,60063.111535108714
2024-10-09,60582.1015625,62508.8359375,60314.61328125,62131.7265625,27670982363,44.45836323436111,217.5916638341514,592.3992552948649,61991.017578125,62161.255859375,62076.13671875,59539.697265625,66352.35690245185,59746.83137879814
2024-10-10,60274.5,61236.72265625,58895.20703125,60581.9296875,30452813570,43.31571652643558,54.17056127476826,484.75351649084564,61991.017578125,61669.45703125,61830.2373046875,59539.697265625,66419.23351069987,59388.10711430013
2024-10-11,62445.08984375,63400.87109375,60046.125,60275.4609375,30327141594,52.5778967540101,98.66922274505487,407.5366577416875,61991.017578125,61669.45703125,61830.2373046875,59539.697265625,66369.58202942518,59342.78359557483
2024-10-12,63193.0234375,63448.78515625,62443.26953125,62444.6171875,16744110886,55.2889343727174,192.07262912211445,364.4438520177729,62054.3828125,61669.45703125,61861.919921875,59539.697265625,66331.82232577608,59334.974549223916
2024-10-13,62851.375,63272.65234375,62035.63671875,63192.9453125,18177529690,53.77659548867723,235.80906783208775,338.71689518063585,62687.951171875,61669.45703125,62178.7041015625,59539.697265625,66300.53176900174,59318.42252787327
2024-10-14,66046.125,66482.4921875,62442.15234375,62848.3984375,43706958056,63.759324938522184,522.2400774443886,375.4215316333864,62688.849609375,62688.849609375,62688.849609375,59540.595703125,66612.42353898313,59180.94638289186
2024-10-15,67041.109375,67881.6796875,64809.1953125,66050.3671875,48863870879,66.20712834948822,820.0723561726045,464.35169654123,63388.443359375,63388.443359375,63388.443359375,60240.189453125,67224.12166779308,58959.04473845693
2024-10-16,67612.71875,68375.2890625,66758.7265625,67042.4609375,38195189534,67.56261084544917,1089.6696488380403,589.4152870005921,63635.248046875,63635.248046875,63635.248046875,60486.994140625,67711.35969442691,58714.9766336981
2024-10-17,67399.8359375,67912.2109375,66647.390625,67617.078125,32790898511,66.49289120052104,1271.4926064951433,725.8307508995024,63635.248046875,63635.248046875,63635.248046875,60486.994140625,68024.88167488732,58562.37184073767
2024-10-18,68418.7890625,68969.75,67177.8203125,67419.109375,36857165014,69.02118015012107,1480.7405564373767,876.8127120070773,63932.478515625,63932.478515625,63932.478515625,60784.224609375,68541.5482944116,58298.819283713405
2024-10-19,68362.734375,68668.0078125,68024.640625,68418.9765625,14443497908,68.71401109281639,1623.335122700526,1026.117194145767,63932.478515625,64507.9375,64220.2080078125,60784.224609375,69039.10894938253,58074.001597492475
2024-10-20,69001.703125,69359.0078125,68105.71875,68364.1796875,18975847518,70.33468774088212,1767.5268327619633,1174.3991218690062,64127.107421875,65697.322265625,64912.21484375,60978.853515625,69811.45273916621,57868.87812020878
2024-10-21,67367.8515625,69462.734375,66829.8515625,69002.0,37498611780,61.55414337174113,1730.0190526646547,1285.523108028136,64178.970703125,65749.185546875,64964.078125,61030.716796875,70159.60972610481,58173.80550827019
2024-10-22,67361.40625,67801.578125,66581.3671875,67360.703125,31808472566,61.521515032846274,1680.403142444091,1364.499114911327,64178.970703125,65952.443359375,65065.70703125,61030.716796875,70419.69430397617,58586.58303977384
2024-10-23,66432.1953125,67402.7421875,65188.03515625,67362.375,32263980353,56.84338168439021,1548.2552959186432,1401.2503511127904,64178.970703125,67135.96484375,65657.4677734375,61030.716796875,70498.60502573068,59074.95161489433
2024-10-24,68161.0546875,68798.9609375,66454.1015625,66653.703125,31414428647,62.54941406173121,1564.9914313084664,1433.9985671519257,64178.970703125,67325.384765625,65752.177734375,61030.716796875,70840.5332531512,59342.3811999738
2024-10-25,66642.4140625,68722.15625,65521.79296875,68165.296875,41469984306,55.595824855266706,1439.1240068268962,1435.02365508692,64178.970703125,67325.384765625,65752.177734375,61030.716796875,70933.69614171967,59704.46479578032
2024-10-26,67014.6953125,67317.921875,66360.59375,66628.734375,19588098156,56.86186643435015,1353.8073038076982,1418.7803848310757,64178.970703125,67325.384765625,65752.177734375,61030.716796875,71067.16706648718,59990.56808976282
2024-10-27,67929.296875,68221.3125,66847.2265625,67023.4765625,16721307878,59.88771392465945,1344.49539840738,1403.9233875463367,64178.970703125,67325.384765625,65752.177734375,61030.716796875,71229.52990832724,60397.46891979777
2024-10-28,69907.7578125,70212.265625,67535.1328125,67922.671875,38799856657,65.521655211774,1479.7038048782706,1419.0794710127234,64553.736328125,67700.150390625,66126.943359375,61933.01171875,71621.75508812745,60782.82264624755
2024-10-29,72720.4921875,73577.2109375,69729.9140625,69910.046875,58541874402,71.62371391045367,1793.1512665876216,1493.8938301277033,66236.208984375,69382.623046875,67809.416015625,63615.484375,72293.48617106085,61324.93062581416
2024-10-30,72339.5390625,72905.296875,71411.734375,72715.3671875,40646637831,69.82133691366985,1987.9055668831134,1592.6961774787853,66236.208984375,69382.623046875,67809.416015625,64087.822265625,72530.86632332225,62294.054379802765
2024-10-31,70215.1875,72662.3125,69590.5,72335.046875,40627912076,60.65501606721996,1948.372708090319,1663.8314836010923,66236.208984375,69382.623046875,67809.416015625,64572.275390625,72515.88171902345,63086.04874972656
2024-11-01,69482.46875,71559.015625,68779.703125,70216.8984375,49989795365,57.83474211810546,1836.745494414019,1698.4142857636778,66236.208984375,69549.501953125,67892.85546875,64572.275390625,72376.15710210416,63854.71789789584
2024-11-02,69289.2734375,69867.3515625,69033.71875,69486.0234375,18184612091,57.0811073489343,1712.9451112555107,1701.3204508620443,66236.208984375,69549.501953125,67892.85546875,65453.65625,71969.01382393988,64905.65101981014
2024-11-03,68741.1171875,69361.65625,67482.5234375,69296.3828125,34868307655,54.89535869794434,1552.7022029546206,1671.5968012805597,66236.208984375,69968.90234375,68102.5556640625,65539.275390625,71929.91260271473,65214.25145978528
2024-11-04,67811.5078125,69433.1796875,66803.6484375,68742.1328125,41184819348,51.30723622413703,1335.3042796082736,1604.3382969461027,66236.208984375,70190.4296875,68213.3193359375,65539.275390625,71914.5405395316,65306.6633667184
2024-11-05,69359.5625,70522.7890625,67458.8671875,67811.171875,46046889204,56.41614090941654,1273.2526705237397,1538.1211716616301,66811.66796875,70190.4296875,68501.048828125,65539.275390625,71984.05578733096,65411.832493919035
2024-11-06,75639.078125,76460.15625,69322.03125,69358.5,118592653963,70.11406493816199,1711.0567569045234,1572.708288710209,69247.896484375,71631.90234375,70439.8994140625,66980.748046875,73516.55235024205,64703.260149757945
2024-11-07,75904.859375,76943.1171875,74480.421875,75637.0859375,63467654989,70.5361514005513,2055.768357266643,1669.3203024214959,69489.376953125,71873.3828125,70681.3798828125,67285.59375,74775.41627892225,64193.00325232775
2024-11-08,76545.4765625,77252.75,75648.7421875,75902.8359375,55176858003,71.57810073315851,2353.517354191179,1806.1597127754326,69847.451171875,72028.19921875,70937.8251953125,68073.978515625,75980.05781065831,63806.63593934169
2024-11-09,76778.8671875,76932.765625,75773.7890625,76556.1875,29009480361,71.96705218693391,2578.593827802237,1960.6465357807938,71030.97265625,72028.19921875,71529.5859375,68073.978515625,77047.28301449049,63517.12714175952
2024-11-10,80474.1875,81474.421875,76565.4296875,76775.546875,82570594495,77.27076983169466,3020.3334964114474,2172.5839279069246,73331.228515625,74139.03515625,73735.1318359375,70184.814453125,78882.6542793585,62992.389470641516
2024-11-11,88701.484375,89604.5,80283.25,80471.4140625,117966845037,84.36380898249514,3988.314657043593,2535.7300737342584,77396.267578125,78204.07421875,77800.1708984375,74249.853515625,82918.96995979539,61090.081602704624
2024-11-12,87955.8125,89956.8828125,85155.109375,88705.5625,133673285375,81.87008629719917,4641.769779680835,2956.938014923574,77572.458984375,78380.265625,77976.3623046875,74426.044921875,85697.00431404743,60464.408967202566
2024-11-13,90584.1640625,93434.3515625,86256.9296875,87929.96875,123559027869,83.69912641535001,5310.507453061233,3427.651902551106,79311.193359375,80446.609375,79878.9013671875,76164.779296875,88713.1204255884,59690.6037931616
2024-11-14,87250.4296875,91765.21875,86682.8125,90574.8828125,87616705248,73.56203319428124,5507.989697697572,3843.719461580399,79311.193359375,81378.19140625,80344.6923828125,76164.779296875,90363.47854084188,60101.04724040813
2024-11-15,91066.0078125,91868.7421875,87124.8984375,87284.1796875,78243109518,76.99609509431885,5904.319743236629,4255.839517911645,79311.193359375,83957.38671875,81634.2900390625,76164.779296875,92553.29131434223,60316.36571690778
2024-11-16,90558.4765625,91763.9453125,90094.2265625,91064.3671875,44333192814,75.58962857380752,6107.062217738887,4626.084057877093,79311.193359375,84541.546875,81926.3701171875,76164.779296875,94302.79604846386,60829.77895153615
2024-11-17,89845.8515625,91433.0390625,88741.6640625,90558.4609375,46350159305,73.55786685101265,6139.462307816284,4928.759707864931,79311.193359375,84604.0703125,81957.6318359375,76164.779296875,95726.01147475901,61400.37290024098
2024-11-18,90542.640625,92596.7890625,89393.59375,89843.71875,75535775084,74.28566478477202,6150.465924027172,5173.10095109738,79478.072265625,84999.890625,82238.9814453125,76164.779296875,97153.45451725609,61755.144701493904
2024-11-19,92343.7890625,94002.8671875,90426.984375,90536.8125,74521048295,76.11570103806666,6232.677567935665,5385.016274465037,79762.330078125,87143.05859375,83452.6943359375,76449.037109375,98685.31594291773,62223.70827583228
2024-11-20,94339.4921875,94902.0234375,91619.5,92341.890625,71730956426,77.98521993083071,6385.262124354747,5585.065444442979,80631.30859375,90028.56640625,85329.9375,76898.615234375,100211.52701150873,63109.92767599126
2024-11-21,98504.7265625,99014.21875,94132.6015625,94334.640625,106024505582,81.27887098399347,6764.311318137727,5820.914619181929,82908.93359375,92635.57421875,87772.25390625,78954.712890625,102158.92188193894,64064.758586811084
2024-11-22,98997.6640625,99655.5,97222.6640625,98496.4296875,78473580551,81.62916223802473,7023.523662917709,6061.436427929086,83229.57421875,93169.15625,88199.365234375,79275.353515625,103734.25649245027,65460.263038799734
2024-11-23,97777.28125,99014.6796875,97232.890625,99006.7421875,44414644677,77.75043709965367,7049.217627056802,6258.992667754629,83229.57421875,93390.19921875,88309.88671875,79275.353515625,104549.14357027196,67548.99236722803
2024-11-24,98013.8203125,98647.1796875,95788.078125,97778.09375,51712020623,77.96894663823798,7007.884474293329,6408.771029062369,83229.57421875,94198.58203125,88714.078125,79275.353515625,104741.74277733607,70376.62441016393
2024-11-25,93102.296875,98935.03125,92642.9140625,98033.4453125,80909462490,63.92954594375111,6503.8365792587865,6427.784139101653,83229.57421875,94198.58203125,88714.078125,79275.353515625,103895.68152411416,73596.95910088584
2024-11-26,91985.3203125,94991.75,90770.8125,93087.28125,91656519855,61.22932740812313,5945.705920564942,6331.368495394311,83229.57421875,94524.546875,88877.060546875,79275.353515625,103512.44647293609,75614.8183708139
2024-11-27,95962.53125,97361.1796875,91778.6640625,91978.140625,71133452438,66.63347842335449,5757.937121211478,6216.6822205577455,83229.57421875,95041.2421875,89135.408203125,79275.353515625,103271.75416506304,77861.27786618697
2024-11-28,95652.46875,96650.203125,94677.3515625,95954.9453125,52260008261,65.86271854991696,5520.472966490546,6077.440369744306,83229.57421875,95213.15625,89221.365234375,79275.353515625,102640.66855082999,80403.06269917003
2024-11-29,97461.5234375,98693.171875,95407.8828125,95653.953125,54968682476,68.17570226616316,5415.826233828964,5945.117542561238,83229.57421875,95213.15625,89221.365234375,79275.353515625,101662.85092385234,83449.14595114767
2024-11-30,96449.0546875,97499.34375,96144.21875,97468.8125,31634227866,65.50081808786476,5191.352497597472,5794.364533568485,83557.18359375,95213.15625,89385.169921875,79275.353515625,100718.16115739173,85991.32243635826
2024-12-01,97279.7890625,97888.125,95770.1875,96461.3359375,36590695296,66.65679186523383,5022.591457842325,5640.009918423254,84488.765625,94892.74609375,89690.755859375,79850.8125,101011.01545921993,86556.29860328007
2024-12-02,95865.3046875,98152.6015625,94482.8671875,97276.0078125,72680784305,62.79838252712242,4720.297400110052,5456.067414760614,87067.9609375,94852.921875,90960.44140625,80845.568359375,100938.05213110102,87420.21115014897
2024-12-03,96002.1640625,96297.203125,93629.5625,95854.59375,67067810961,63.0214186564082,4440.582320404021,5252.970395889295,87652.12109375,94852.921875,91252.521484375,80845.568359375,101043.16367489098,87856.89960635903
2024-12-04,98768.53125,99207.328125,94660.5234375,95988.53125,77199817112,67.29026374203315,4391.506266413213,5080.677569994079,87714.64453125,94989.0703125,91351.857421875,81048.826171875,100984.60750205138,89067.26593544862
2024-12-05,96593.5703125,103900.46875,91998.78125,98741.5390625,149218945580,61.29873079892093,4129.509553697761,4890.443966734816,90232.94921875,97839.56640625,94036.2578125,84354.83203125,101008.05806091244,89596.57162658757
2024-12-06,99920.7109375,102039.8828125,96514.875,97074.2265625,94534772658,66.24947644666236,4142.594463351474,4740.874066058148,92091.859375,97949.625,95020.7421875,84544.251953125,101377.93113256441,90162.92199243559
2024-12-07,99923.3359375,100563.3828125,99030.8828125,99916.7109375,44177510897,66.25314438101212,4105.846521190135,4613.8685570845455,94527.7890625,97949.625,96238.70703125,84544.251953125,101456.74847122015,91091.85309127985
2024-12-08,101236.015625,101399.9921875,98771.515625,99921.9140625,44125751925,68.1190368572958,4134.980313414839,4518.090908350604,95078.69921875,97949.625,96514.162109375,84544.251953125,101714.84545499284,91903.09360750715
2024-12-09,97432.71875,101272.5078125,94355.9140625,101237.0625,110676473908,58.09626868573712,3807.2867496203544,4375.930076604554,95291.640625,97949.625,96620.6328125,84544.251953125,101524.23340926412,92602.59862198588
2024-12-10,96675.4296875,98270.15625,94321.2578125,97441.234375,104823780634,56.319368217358665,3446.74837129566,4190.093735542776,95512.68359375,97949.625,96731.154296875,84544.251953125,101468.62521376176,92891.80056748824
2024-12-11,101173.03125,101913.359375,95747.2265625,96656.0625,85391409936,63.46620174425123,3483.779129772942,4048.8308143888094,96321.06640625,97949.625,97135.345703125,84544.251953125,101913.29486846887,92713.96138153113
2024-12-12,100043.0,102524.9140625,99339.953125,101167.8046875,72073983533,60.77560742532112,3382.9457025995944,3915.6537920309665,96321.06640625,97949.625,97135.345703125,84544.251953125,102063.6290179474,92668.16082580261
2024-12-13,101459.2578125,101888.8046875,99233.28125,100046.6484375,56894751583,62.898526408075284,3378.3708976620983,3808.197213157193,96647.03125,97949.625,97298.328125,84544.251953125,102574.97258896127,92525.01491103871
2024-12-14,101372.96875,102618.8828125,100634.0546875,101451.4375,40422968793,62.6759514785168,3329.4032375525276,3712.4384180362604,97163.7265625,98470.0703125,97816.8984375,84711.130859375,103011.11413024552,92424.78821350448
2024-12-15,104298.6953125,105047.5390625,101227.03125,101373.53125,51145914137,66.9467807061607,3486.4876371811697,3667.2482618652425,97909.17578125,99684.3984375,98796.787109375,85284.666015625,103860.27648966096,92695.26569783903
2024-12-16,106029.71875,107780.578125,103322.984375,104293.578125,91020417816,69.19287762167428,3707.9147471502656,3675.3815589222477,99275.6953125,101050.91796875,100163.306640625,87070.5859375,104749.86678090968,93210.11525034031
2024-12-17,106140.6015625,108268.4453125,105291.734375,106030.6875,68589364868,69.33661864722009,3847.9874394662183,3709.902735031042,99519.62890625,101294.8515625,100407.240234375,87536.046875,105867.71818356458,93110.07087893542
2024-12-18,100041.5390625,106470.609375,100041.5390625,106147.296875,93865656139,54.3226883917743,3427.3443928252673,3653.3910665898875,99519.62890625,101294.8515625,100407.240234375,87536.046875,105841.38990600358,93575.30618774644
2024-12-19,97490.953125,102748.1484375,95587.6796875,100070.6875,97221662392,49.49585684011104,2855.2571516641183,3493.764283604734,99519.62890625,101928.0625,100723.845703125,87536.046875,105840.71813321782,93578.92092928219
2024-12-20,97755.9296875,98098.9140625,92175.1796875,97484.6953125,105634083408,49.99298005778346,2395.6398406214576,3274.139395008079,99519.62890625,100221.8125,99870.720703125,87536.046875,105792.45985662415,93757.86670587586
2024-12-21,97224.7265625,99507.1015625,96426.5234375,97756.1953125,51765334294,48.95269704528978,1965.8648907661554,3012.484494159695,99519.62890625,100221.8125,99870.720703125,87536.046875,105794.3197163621,93750.5005961379
2024-12-22,95104.9375,97360.265625,94202.1875,97218.3203125,43147981314,44.934433129943734,1437.6436243180651,2697.5163201913692,100023.5546875,100221.8125,100122.68359375,87536.046875,105863.14197437059,93605.64161937941
2024-12-23,94686.2421875,96416.2109375,92403.1328125,95099.390625,65239002919,44.163327705351875,974.0114547440025,2352.815347101896,100133.61328125,100221.8125,100177.712890625,87536.046875,105981.68689190251,93355.50451434749
2024-12-24,98676.09375,99404.0625,93448.015625,94684.34375,47114953674,52.52417570732547,917.9457889267796,2065.8414354668726,100133.61328125,100221.8125,100177.712890625,87536.046875,105979.82877677145,93348.11887947856
2024-12-25,99299.1953125,99478.75,97593.46875,98675.9140625,33700394629,53.69041710905101,913.2648843528732,1835.326125244073,100133.61328125,100221.8125,100177.712890625,87536.046875,105960.25798262646,93638.25217362355
2024-12-26,95795.515625,99884.5703125,95137.8828125,99297.6953125,47054980873,46.737993254667906,619.694116417726,1592.1997234788037,100133.61328125,99322.89453125,99728.25390625,87863.65625,105995.40267552833,93190.58794947168
2024-12-27,94164.859375,97294.84375,93310.7421875,95704.9765625,52419934565,43.88945313834371,252.54564733557345,1324.2689082501577,100133.61328125,97461.6640625,98797.638671875,88795.23828125,106126.38561615646,92483.75735259354
2024-12-28,95163.9296875,95525.8984375,94014.2890625,94160.1875,24107436185,46.05861850381192,41.713616461114725,1067.757849892349,100133.61328125,96029.875,98081.744140625,91374.43359375,105990.43894517938,92012.49542982063
2024-12-29,93530.2265625,95174.875,92881.7890625,95174.0546875,29635885267,43.12287798591869,-254.26743897001143,803.352792119877,100133.61328125,96143.8515625,98138.732421875,91958.59375,106167.60145417353,91445.08370207646
2024-12-30,92643.2109375,94903.3203125,91317.1328125,93527.1953125,56188003691,41.57346980001853,-554.022874832328,531.8776587294361,99792.7890625,95600.8515625,97696.8203125,92021.1171875,106396.66495233739,90812.79832891261
2024-12-31,93429.203125,96090.6015625,91914.03125,92643.25,43625106843,43.51033221523837,-719.8601173189527,281.53010351975837,99792.7890625,95600.8515625,97696.8203125,92416.9375,106227.06846644862,90208.01200230139
2025-01-01,94419.7578125,94929.8671875,92788.125,93425.1015625,24519888919,45.94247863366214,-762.5674391552602,72.71059498475464,99792.7890625,95600.8515625,97696.8203125,94275.84765625,106063.77030004539,89808.98594995461
2025-01-02,96886.875,97739.8203125,94201.5703125,94416.2890625,46009564411,51.5388949445716,-590.5302952759521,-59.93758306738672,99792.7890625,95600.8515625,97696.8203125,96711.77734375,105681.6910021756,89733.8269665744
2025-01-03,98107.4296875,98956.9140625,96034.6171875,96881.7265625,35611391163,54.072167855540776,-351.6474833161046,-118.2795631171303,99792.7890625,95600.8515625,97696.8203125,97262.6875,105343.33766395658,89745.6263985434
2025-01-04,98236.2265625,98734.4296875,97562.9765625,98106.9921875,22342608078,54.34338996824251,-150.20681174281344,-124.66501284226693,99792.7890625,95137.0234375,97464.90625,97475.62890625,104412.5814041173,90070.1357833827
2025-01-05,98314.9609375,98813.3046875,97291.765625,98233.90625,20525254825,54.52020183870521,15.609639623638941,-96.61008234908577,99792.7890625,95137.0234375,97464.90625,97696.671875,102823.4286144259,90887.8127918241
2025-01-06,102078.0859375,102482.875,97926.1484375,98314.953125,51823432705,62.07905416515841,445.5372338324087,11.819380887213114,99792.7890625,96900.00390625,98346.396484375,98505.0546875,101516.89063431566,91788.09920943434
2025-01-07,96922.703125,102712.484375,96132.875,102248.8515625,58685738547,49.85437281921019,366.0421361745248,82.66393194467545,99792.7890625,97014.80859375,98403.798828125,98505.0546875,101109.85484159595,91883.25140840406
2025-01-08,95043.5234375,97258.3203125,92525.84375,96924.1640625,63875859171,46.27711068573276,149.68215996195795,96.06757754813195,99792.7890625,97313.2578125,98553.0234375,98831.01953125,101005.28803004706,91743.07525120294
2025-01-09,92484.0390625,95349.71875,91220.84375,95043.484375,62777261693,41.87031796042884,-225.71181325259386,31.711699387986783,99744.64453125,96966.6640625,98355.654296875,99347.71484375,100990.54760154561,91230.6266172044
2025-01-10,94701.453125,95770.609375,92250.09375,92494.4921875,62058693684,46.61347033834895,-340.3639546514314,-42.70343141989686,99744.64453125,96966.6640625,98355.654296875,99519.62890625,100873.10584585137,91095.74102914862
2025-01-11,94566.59375,94977.6875,93840.046875,94700.8359375,18860894100,46.36567975997102,-437.0703522755648,-121.57681559103045,99744.64453125,96966.6640625,98355.654296875,99519.62890625,100871.1267737576,91043.88572624241
2025-01-12,94488.4375,95367.5390625,93712.5078125,94565.7265625,20885130965,46.21235978053616,-514.0913008155621,-200.0797126359368,98845.7265625,96966.6640625,97906.1953125,99519.62890625,100872.21605214293,91023.01597910706
2025-01-13,94516.5234375,95837.0,89260.1015625,94488.890625,72978998252,46.281104459960794,-566.3362848475663,-273.3310270782627,96004.125,95986.29296875,95995.208984375,98764.2734375,100535.40149668114,90943.87350331886
2025-01-14,96534.046875,97352.6640625,94322.15625,94519.0078125,53769675818,51.11448654218629,-439.8729492903367,-306.6394115206775,95986.29296875,95986.29296875,95986.29296875,98764.2734375,100130.73088590757,91072.02927034243
2025-01-15,100504.4921875,100697.234375,96501.640625,96534.046875,57805923627,58.94356434854487,-19.048511041342863,-249.1212314248106,95986.29296875,95986.29296875,95986.29296875,98764.2734375,100846.20392581148,90827.45388668851
2025-01-16,99756.90625,100781.5859375,97364.4453125,100505.296875,54103781805,57.08963043894195,251.23783742771775,-149.04941765430493,95986.29296875,95020.84375,95503.568359375,98764.2734375,101340.93438978231,90891.92811021768
2025-01-17,104462.0390625,105884.2265625,99948.90625,100025.765625,71888972663,64.62993887153516,835.4757668558887,47.855619247733785,97572.1640625,97572.1640625,97572.1640625,98764.2734375,102920.04847941555,90242.62495808445
